Index,ids,X.1,textToSend,Means,stanMeans,X,MetaID,treatment,pid_rep,open.ended.response,Topic1,Topic2,Topic3,max_prob123,max_prob12,anger_ra1,anger_ra2,caseid,enthusiasm_ra1,enthusiasm_ra2,fear_ra1,fear_ra2,immigrants_ra1,immigrants_ra2,legal,est1,est2,RunAll,mergeIDs,stanMeansNewSys,stanSDsNewSys,coderMeans,newDocIDS,stanMeansNewSys2,stanSDsNewSys2,stanMeansNewSysPooled,stanSDsNewSysPooled,
186,6787,184,"i do not like the ifea of illegal immigration, but i also think it is too difficult to legally get residency in this country, especially if you are seeking asylum from religious persecution.",0.210526316,-2.299979166,184,0,0,0,"i do not like the ifea of illegal immigration, but i also think it is too difficult to legally get residency in this country, especially if you are seeking asylum from religious persecution.",0.511831277,0.059101799,0.429066924,1,1,0,0,281,0,0,0,1,1,1,1,-0.779936257,-0.692490362,-0.810550279,67,-0.283143651,0.264829225,0.5,10515,-0.114426247,0.318806342,-0.267178718,0.215251044,0.215251044
187,6788,185,the construction of the fence along the border. the deaths of people smuggled into the us in unventilated trucks. people starving or freezing to death in the desert,0.55,-1.0609261,185,0,0,0,the construction of the fence along the border. the deaths of people smuggled into the us in unventilated trucks. people starving or freezing to death in the desert,0.33830049,0.078608441,0.58309107,3,1,0,0,249,0,0,0,2,1,2,0,-0.358538001,0.04341584,-0.028435275,279,-0.027779277,0.273637989,1,10516,0.012077226,0.321078677,0.064421438,0.207942848,0.207942848
188,6789,186,"schools, hospitals, total infrastructure of our communities",0.45,-0.706967618,186,0,1,1,"schools, hospitals, total infrastructure of our communities",0.112199971,0.798419148,0.089380881,2,2,0,0,324,0,0,2,2,0,0,0,-0.239184243,-0.149762908,-0.249797892,245,-0.032749129,0.280279003,2,10517,0.22722126,0.30277522,0.142334357,0.216751829,0.216751829
189,6790,187,"illegal immigrants coming from mexico, border patrol around texas, california, etc,",0.4,0.328609889,187,0,0,1,"illegal immigrants coming from mexico, border patrol around texas, california, etc,",0.600257659,0.188249385,0.211492956,1,1,0,0,110,0,0,0,0,0,0,0,0.110756207,-0.584393471,-0.239948326,87,-0.225379025,0.28008314,0,10518,0.290567574,0.303728722,0.087617535,0.21746921,0.21746921
190,6791,188,"border security is lacking. mexicans have no regard for our system of law. washington has let illegal immigration go on, too long",0.7,0.970545086,188,0,1,1,"border security is lacking. mexicans have no regard for our system of law. washington has let illegal immigration go on, too long",0.571617625,0.323925309,0.104457067,1,1,1,1,292,0,0,0,2,0,0,0,0.327316583,0.616502501,0.550457798,17,0.06331222,0.301696358,1,10519,0.708411902,0.355413334,0.316870453,0.234828128,0.234828128
191,6792,189,that people who are violent might come over.,0.65,2.964811077,189,0,1,0.333,that people who are violent might come over.,0.213758483,0.219096313,0.567145204,3,2,0,0,423,0,0,1,1,0,0,0,0.99812117,1.683793236,1.409334039,265,-0.330435354,0.284792754,1,10520,-0.332769939,0.326681697,-0.25967625,0.222374951,0.222374951
192,6793,190,"illegal, getting services they don't deserve, not learning to speaknglish e",0.85,2.511489163,190,0,1,0.833,"illegal, getting services they don't deserve, not learning to speaknglish e",0.184968871,0.387149475,0.427881653,3,2,1,1,265,0,0,1,1,0,0,0,0.848122177,-0.025408562,0.412263895,81,0.571922136,0.320712055,1,10521,0.082815896,0.322169907,0.397647731,0.226028299,0.226028299
193,6794,191,"illegal immigration,cost of social services for illegals,cost of illegals without car insurance, lost jobs, crime,",0.8,3.830475909,191,0,0,1,"illegal immigration,cost of social services for illegals,cost of illegals without car insurance, lost jobs, crime,",0.127098431,0.799571799,0.07332977,2,2,0,0,358,0,0,2,2,0,0,0,1.288773207,0.921511207,1.113117379,96,1.342410155,0.378900063,2,10522,1.456686923,0.402930203,1.554934121,0.301656217,0.301656217
194,6795,192,"the current debate centers on illegal immigrants from mexico. i think our immigration policy should be as stringent as the mexican policy, which makes it extremely difficult for americans to work or live in mexico.",0.3,-2.214929569,192,0,0,0.5,"the current debate centers on illegal immigrants from mexico. i think our immigration policy should be as stringent as the mexican policy, which makes it extremely difficult for americans to work or live in mexico.",0.720098979,0.059208824,0.220692197,1,1,0,1,23,0,0,0,0,0,0,0,-0.745634396,-0.216089126,-0.373422764,281,-0.274814805,0.295553188,0,10523,-0.814674442,0.370826212,-0.401599229,0.232341594,0.232341594
195,6796,193,"taxes, public services, opportunity.",0.4,-1.088728695,193,0,0,0.333,"taxes, public services, opportunity.",0.158568882,0.702754799,0.138676319,2,2,0,0,132,0,1,1,1,0,0,0,-0.36925687,-0.514879518,-0.448986295,260,-0.034879048,0.27478744,1,10524,0.036047374,0.293692996,0.011231259,0.205880121,0.205880121
196,6797,194,not well versed.,0.05,-4.701518844,194,0,1,0.833,not well versed.,0.457371134,0.341176169,0.201452697,1,1,0,0,218,0,0,0,0,0,0,0,-1.591393032,-1.707215288,-1.812160646,211,-1.225642103,0.388507955,0,10525,-2.017229545,0.55500356,-1.62891519,0.376465421,0.376465421
197,6798,195,"bad for every thing,,",0.5,-0.039608248,195,0,1,1,"bad for every thing,,",0.160664116,0.707129878,0.132206006,2,2,0,0,370,0,0,1,1,0,0,0,-0.017629697,1.082871951,0.481373762,14,-0.733554034,0.300186274,1,10526,-1.310986557,0.444251486,-1.04562506,0.255709414,0.255709414
198,6799,196,we have laws on the books why dont we use them. illigals should be deported no exception.,0.35,-2.514047856,196,0,0,0.833,we have laws on the books why dont we use them. illigals should be deported no exception.,0.559837103,0.15069653,0.289466368,1,1,1,1,169,0,0,0,1,0,0,0,-0.850352709,0.244451918,-0.185434902,319,-1.041358363,0.32743468,0.5,10527,-0.781485343,0.338689081,-0.883134054,0.246392979,0.246392979
199,6800,197,"people form many countries coming to the united states for a better life. learning to speak english;being self supporting and becoming a citizen of the usa. flying one flag,keeping their history a part of their lives,but not forcing their way on everyone else..there's apart of my town i was raised in, but now cannot go shopping on that side because no-one speaks english.. when did i leave the usa?",0.3,-0.697944885,197,0,0,0.16667,"people form many countries coming to the united states for a better life. learning to speak english;being self supporting and becoming a citizen of the usa. flying one flag,keeping their history a part of their lives,but not forcing their way on everyone else..there's apart of my town i was raised in, but now cannot go shopping on that side because no-one speaks english.. when did i leave the usa?",0.260541023,0.03006355,0.709395427,3,1,1,1,310,2,1,0,1,0,0,0,-0.238018028,NA,0.020371304,226,0.451417292,0.293101836,0.5,10528,0.349750814,0.317536323,0.496741209,0.225962024,0.225962024
200,6802,199,"illegal immigrants getting health, social security and ssi benefits when they have paid nothing into the system. we need to make english the language of usa.",0.6,0.702742954,198,0,1,0.16667,"illegal immigrants getting health, social security and ssi benefits when they have paid nothing into the system. we need to make english the language of usa.",0.298379881,0.516077404,0.185542716,2,2,1,2,348,0,0,2,2,0,0,0,0.23441659,0.585525748,0.500570972,89,0.357097224,0.326217089,2,10529,0.883839516,0.353155912,0.679517782,0.257434059,0.257434059
201,6803,200,that they are getting money that really could be used to help our poor here in the usa,0.4,-0.644601999,199,0,1,1,that they are getting money that really could be used to help our poor here in the usa,0.343585816,0.191188518,0.465225666,3,1,1,0,121,0,0,0,1,0,0,0,-0.222105557,-0.001049459,-0.048949698,270,-0.361175868,0.321827134,0.5,10530,-0.092506983,0.327239259,-0.253123548,0.244537835,0.244537835
202,6804,201,people entering without paperwork,0.2,-3.502761146,200,0,1,0.66667,people entering without paperwork,0.241612086,0.456461734,0.30192618,2,2,0,0,163,0,0,1,0,0,0,0,-1.179503194,-0.99843063,-1.132781999,225,-0.859112036,0.307960234,0.5,10531,-1.197878768,0.369213316,-1.053110482,0.251770853,0.251770853
203,6805,202,i think it is a double edged sword.,0.2,-3.443183939,201,0,0,0.333,i think it is a double edged sword.,0.33524802,0.126246704,0.538505275,3,1,0,0,82,0,0,0,0,0,0,0,-1.164363957,-1.328573617,-1.289565228,132,-0.885075395,0.333484755,0,10532,-0.908637329,0.337927396,-0.940026885,0.257226888,0.257226888
204,6806,203,"no control. us has lost all control. not only illegel but drugs etc., etc. enter each day.",0.65,1.383560518,202,0,1,0,"no control. us has lost all control. not only illegel but drugs etc., etc. enter each day.",0.093518228,0.82657726,0.079904513,2,2,0,0,272,0,0,1,1,0,0,0,0.463999031,0.982518271,0.763189697,206,0.837168803,0.303141401,1,10533,1.15968078,0.398189223,1.003711388,0.247734267,0.247734267
205,6807,204,"i think of, first off, where i grew up. southern california is full of immigrants from much of south & central america.",0.15,-4.023865121,203,0,0,0,"i think of, first off, where i grew up. southern california is full of immigrants from much of south & central america.",0.498208499,0.067876,0.433915501,1,1,0,0,14,0,0,0,0,0,0,0,-1.356901377,-1.375138177,-1.436609343,136,-2.186700775,0.517302028,0,10534,-1.207696191,0.36685561,-1.785291311,0.326868906,0.326868906
206,6808,205,could continue to be a major disagreement amongst americans.,0.55,-0.822647052,204,0,1,0.333,could continue to be a major disagreement amongst americans.,0.517321097,0.285108975,0.197569928,1,1,0,0,405,0,0,1,1,0,0,0,-0.281725203,-0.646181286,-0.516459263,32,-0.392736384,0.325678457,1,10535,-0.846792058,0.331988258,-0.699828043,0.242357553,0.242357553
207,6809,206,close the borders,0.35,-1.780319747,205,0,0,1,close the borders,0.646971266,0.139619536,0.213409198,1,1,0,1,277,0,0,0,0,0,0,0,-0.599532681,0.105176566,-0.185315574,24,-1.437639834,0.468810977,0,10536,-0.607798431,0.33988698,-0.977011584,0.263073952,0.263073952
208,6810,207,english as primary language. equality for all. traditions and customs. fear of the unknown,0.55,0.688871447,206,0,1,0.16667,english as primary language equality for all traditions and customs fear of the unknown,0.181051515,0.237803906,0.58114458,3,2,0,0,443,0,0,1,2,0,0,0,0.229700159,-0.302844825,-0.089303413,46,0.497818286,0.30466565,1.5,10537,0.383344353,0.32055263,0.493619261,0.233969638,0.233969638
209,6811,208,bigger taxes. larger deficits. unfair amnesty. no social security $,0.7,2.2311767,207,0,1,1,bigger taxes larger deficits unfair amnesty no social security $,0.086326741,0.832911733,0.080761526,2,2,0,1,202,0,0,2,2,0,0,0,0.75211106,0.403745109,0.5487601,15,0.775741436,0.320639002,2,10538,0.892145216,0.32222496,0.870328435,0.238536564,0.238536564
210,6812,209,"crime, possible terrorists, taking jobs from citizens, not learning our language",0.85,4.28694453,208,0,1,0.66667,"crime, possible terrorists, taking jobs from citizens, not learning our language",0.079499047,0.81858389,0.101917064,2,2,0,1,344,0,0,2,2,0,0,0,1.440760296,2.047429794,1.764066093,34,1.646506937,0.413832973,2,10539,1.526741207,0.413190478,1.794853259,0.339390177,0.339390177
211,6813,210,"i think with our (us) needing more help here ,and less over seas ,i think there should be a complet stop of letting people in the us so anyone of them cant kill anyone of us anymore.and all of our men and woman shoud be brought back to the us , instead of fighting a war we dont belong in ...",0.8,2.714667963,209,0,0,0.66667,"i think with our (us) needing more help here ,and less over seas ,i think there should be a complet stop of letting people in the us so anyone of them cant kill anyone of us anymore.and all of our men and woman shoud be brought back to the us , instead of fighting a war we dont belong in ...",0.232818088,0.053565566,0.713616346,3,1,0,1,364,0,0,1,1,0,0,0,0.914818505,0.447337383,0.758657261,149,0.384351051,0.292861822,1,10540,0.04993475,0.320437149,0.219950428,0.221542056,0.221542056
212,6814,211,"illegal immagrants, refugees from other contries seeking assilum, border patrol",0.6,-0.241389744,210,0,0,1,"illegal immagrants, refugees from other contries seeking assilum, border patrol",0.696171696,0.126594106,0.177234197,1,1,0,0,195,0,0,0,0,1,0,0,-0.08422153,-0.762652583,-0.453177035,83,0.365071921,0.27051668,0,10541,0.736415321,0.352678219,0.52554388,0.220966689,0.220966689
213,6815,212,strain on health care and education systems,0.7,1.549405041,211,0,0,0,strain on health care and education systems,0.137089787,0.729265244,0.133644969,2,2,0,0,234,0,0,1,1,0,0,0,0.521413028,0.004678247,0.221801056,255,0.456520637,0.306853241,1,10542,0.378770701,0.323355445,0.44130075,0.223379798,0.223379798
214,6816,213,jobs- healthcare- schools - gangs,0.7,2.769513824,212,0,1,0.66667,jobs- healthcare- schools - gangs,0.094126511,0.821574056,0.084299434,2,2,0,0,191,0,0,1,2,0,0,0,0.932012379,0.947899893,0.932323664,166,0.636655839,0.303212045,1.5,10543,0.174739379,0.322270517,0.423555199,0.224147819,0.224147819
215,6817,214,"mexicans working here and not paying taxes,fences won't work we need to go to a flat tax with a discount rate for seniors.",0.5,0.001788288,213,0,0,1,"mexicans working here and not paying taxes,fences won't work we need to go to a flat tax with a discount rate for seniors.",0.565937362,0.293312156,0.140750481,1,1,1,1,183,0,0,0,1,0,0,0,-0.003585567,0.081956184,0.054917111,194,0.284433505,0.289809657,0.5,10544,0.617516824,0.332360136,0.52267442,0.226109086,0.226109086
216,6818,215,"expense. why we are not enforcing the laws we already have on the books. possibility of terrorists getting in more easily. why are we accomodating the aliens by printing things in other languages and having to push buttons to hear things in our own language. why do we give free medical services to them when we can even take care of our own first. insurances going up to cover immigrants. it seems that they are better accomodated than our own citizens. they are given rights, which they have not earned. i'm retired and i'm tired of costs going up because they are able to use and abuse our system to our debtrement.",0.85,5.103268974,214,0,0,1,"expense. why we are not enforcing the laws we already have on the books. possibility of terrorists getting in more easily. why are we accomodating the aliens by printing things in other languages and having to push buttons to hear things in our own language. why do we give free medical services to them when we can even take care of our own first. insurances going up to cover immigrants. it seems that they are better accomodated than our own citizens. they are given rights, which they have not earned. i'm retired and i'm tired of costs going up because they are able to use and abuse our system to our debtrement.",0.200212594,0.51860943,0.281177976,2,2,2,2,317,0,0,0,2,0,0,0,1.716540993,1.866574072,1.787637811,50,1.637938777,0.413299461,1,10545,1.669240297,0.439442505,1.629290157,0.305221414,0.305221414
217,6819,216,illegal immigrants and terrism,0.75,2.276928341,215,0,1,0.66667,illegal immigrants and terrism,0.518955542,0.299150245,0.181894212,1,1,0,0,426,0,0,1,1,0,0,0,0.765183067,1.182335058,0.988919341,86,0.102764515,0.297778531,1,10546,-0.229768977,0.32212657,-0.053641761,0.231297204,0.231297204
218,6820,217,"i want illegals gone. they cost my husband his business. they come here undercut the americans, and then raise their prices after they've driven hard working americans out of their jobs.",0.8,3.286888807,216,0,1,0.5,"i want illegals gone. they cost my husband his business. they come here undercut the americans, and then raise their prices after they've driven hard working americans out of their jobs.",0.17444156,0.453953795,0.371604645,2,2,2,2,15,0,0,0,1,0,0,0,1.108114534,1.091430676,1.095986097,153,1.03221842,0.337275266,0.5,10547,0.858285249,0.347098691,0.915163587,0.24131719,0.24131719
219,6821,218,poor people wanting a better life because their own country is so full of corruption. they have found it too easy to slip accross the border and our government must have some reasons for wanting them here to keep our wages lower. it has kept pur young from summer jobs. they are a major drain on our health care system as well as all the welfare that many get. i don't what the answer is to fixing the problem with the ones already here but amnesty as it was done the last time is not the answer either. i personally helped 3 women get their papers the last time and as far as i know only 1 became a citizen. i beleive they should all speak english and we shouldn't have to pay extra so they can learn. it should not be our job t learn spanish.,0.5,1.303626191,217,0,0,0.66667,poor people wanting a better life because their own country is so full of corruption. they have found it too easy to slip accross the border and our government must have some reasons for wanting them here to keep our wages lower. it has kept pur young from summer jobs. they are a major drain on our health care system as well as all the welfare that many get. i don't what the answer is to fixing the problem with the ones already here but amnesty as it was done the last time is not the answer either. i personally helped 3 women get their papers the last time and as far as i know only 1 became a citizen. i beleive they should all speak english and we shouldn't have to pay extra so they can learn. it should not be our job t learn spanish.,0.286111543,0.295891971,0.417996486,3,2,1,1,189,0,1,0,2,1,1,0,0.437263912,0.547999298,0.492968131,238,0.544857262,0.32641517,1,10548,0.459779296,0.325788346,0.510198841,0.233248539,0.233248539
220,6822,219,"the government seems to think we need to give everybody a free ride even though they are here illegaly. if all of the free medical care they recieve and all the other benefits they recieve was denieded them the legal americans like me could afford proper medical care, prescriptions amoung other things.",0.6,1.757813323,218,0,0,0,"the government seems to think we need to give everybody a free ride even though they are here illegaly. if all of the free medical care they recieve and all the other benefits they recieve was denieded them the legal americans like me could afford proper medical care, prescriptions amoung other things.",0.169269022,0.460239244,0.370491734,2,2,1,2,263,0,0,0,1,0,0,0,0.592072026,0.414796877,0.502834646,283,0.459844948,0.28814171,0.5,10549,0.954741839,0.343469946,0.677284596,0.23194506,0.23194506
221,6823,220,people coming from another country,0.2,-3.87293313,219,0,0,1,people coming from another country,0.334990643,0.096901027,0.56810833,3,1,0,0,439,0,0,0,0,0,0,0,-1.305263779,-1.338195088,-1.375632816,219,-1.144389775,0.339332865,0,10550,-1.82111708,0.459018198,-1.529297362,0.283794934,0.283794934
222,6824,221,"mexico, fences, death",0.4,-0.87335543,220,0,0,0.333,"mexico, fences, death",0.502762223,0.109863197,0.38737458,1,1,0,0,382,0,0,1,1,0,0,0,-0.299451298,0.310150267,0.074194838,196,0.404416693,0.287038279,1,10551,0.157358199,0.321320823,0.314530762,0.214214219,0.214214219
223,6825,222,"i'm a painting contractor and worry about lower painting wages which translates to cheaper costs overall. i cannot do jobs as cheaply, while providing my own health care and day to day living expenses.",0.8,4.598810806,221,0,1,1,"i'm a painting contractor and worry about lower painting wages which translates to cheaper costs overall. i cannot do jobs as cheaply, while providing my own health care and day to day living expenses.",0.114910376,0.776068698,0.109020926,2,2,0,0,291,0,0,1,2,0,0,0,1.551546388,0.629059378,1.060237477,112,0.407049533,0.261977573,1.5,10552,0.828666318,0.330819029,0.640840294,0.220093173,0.220093173
224,6826,223,"illegal aliens, national security, the border with mexico",0.6,1.995276652,222,0,0,0.833,"illegal aliens, national security, the border with mexico",0.781958181,0.099038152,0.119003667,1,1,0,0,334,0,0,1,1,0,0,0,0.673683383,0.22686628,0.443202221,79,0.363063414,0.286031594,1,10553,0.484732511,0.325053261,0.444780667,0.218488744,0.218488744
225,6827,224,"violence, social security, welfare",0.95,4.450796189,223,0,1,0.16667,"violence, social security, welfare",0.106431322,0.791736007,0.101832672,2,2,0,0,153,0,0,1,2,0,0,0,1.493066695,0.843579149,1.032847205,312,1.001843129,0.324156424,1.5,10554,0.744106225,0.312809918,0.937778557,0.230025063,0.230025063
226,6828,225,illegal immigrants coming into our country. illegal immigrants being a artificially low wage earner which takes away jobs that could go to americans. illegal immigrants working here but not paying their fair share of taxes since it is in large part an underground cash based society,0.8,3.110576012,224,0,1,0.66667,"illegal immigrants coming into our country. illegal immigrants being a artificially low wage earner which takes away jobs that could go to americans. illegal immigrants working here but not paying their fair share of taxes since it is in large part an underground ""cash based"" society",0.453330972,0.41239379,0.134275238,1,1,0,1,247,0,0,1,1,0,0,0,1.049280753,0.776532231,0.926023109,88,2.173822034,0.529120685,1,10555,1.107744162,0.355971333,1.643336713,0.332087103,0.332087103
227,6829,226,the over-hyped concern over a relatively minor problem concerns me.,0.2,-3.066070265,225,0,1,0,the over-hyped concern over a relatively minor problem concerns me.,0.650252481,0.162671655,0.187075865,1,1,0,0,279,0,0,1,1,0,2,0,-1.038286934,-2.017149354,-1.536139271,290,-0.771534245,0.329402649,1,10556,-1.133005445,0.3873969,-0.817101789,0.253059673,0.253059673
228,6830,227,"people should be allowed to come over here, but there should be some guidelines.",0.2,-3.696848828,226,0,0,0,"people should be allowed to come over here, but there should be some guidelines.",0.379399101,0.087848027,0.532752872,3,1,0,0,231,0,0,0,0,0,0,1,-1.248092851,-0.649967834,-0.861702239,233,-0.77216053,0.305099799,0,10557,-1.094456254,0.455781205,-0.89498899,0.269775078,0.269775078
229,6831,228,"social security, jobs, health care.",0.4,0.516525202,227,0,0,0.66667,"social security, jobs, health care.",0.146224288,0.745022719,0.108752993,2,2,0,0,379,0,0,1,2,0,0,0,0.171422597,-0.292447128,-0.017313938,252,0.398415032,0.29307319,1.5,10558,-0.280081758,0.313072492,0.094891994,0.230707872,0.230707872
230,6832,229,"crime rate, illegal immigration,",0.8,2.663980706,228,0,1,0.833,"crime rate, illegal immigration,",0.349115426,0.523397503,0.127487071,2,2,0,0,355,0,0,1,1,0,0,0,0.896359409,0.718313809,0.868334673,35,0.245814447,0.306147079,1,10559,0.240436102,0.31667224,0.286695689,0.232971681,0.232971681
231,6833,230,"we need to get the upper hand on immigration, and treat everyone equally. we don't need to just start handing out licenses. and let's keep america's #1 language english!!!",0.35,-0.516493193,229,0,0,0.5,"we need to get the upper hand on immigration, and treat everyone equally. we don't need to just start handing out licenses. and let's keep america's #1 language english!!!",0.388493605,0.060895663,0.550610732,3,1,0,1,75,0,0,1,1,0,0,0,-0.175765888,-0.648146232,-0.541359405,324,0.219376616,0.292151304,1,10560,0.107067997,0.316350893,0.227578957,0.226913076,0.226913076
232,6834,231,i donot like ethinic groups not learning our language. if they live here they should speak english. i believe they should get here legally.,0.4,0.248152787,230,0,0,1,i donot like ethinic groups not learning our language. if they live here they should speak english. i believe they should get here legally.,0.169144023,0.067920438,0.76293554,3,1,1,1,320,0,0,0,0,0,0,1,0.081716289,0.131817213,0.140915998,66,-0.173215127,0.283057302,0,10561,0.087474699,0.331910492,-0.033990402,0.228292535,0.228292535
233,6835,232,"mexico, nazi. illegal",0.75,2.221284883,231,0,0,0.333,mexico nazi illegal,0.664559682,0.112121494,0.223318825,1,1,0,0,469,0,0,0,1,0,0,0,0.747554831,0.748730395,0.725189352,199,-0.151287084,0.273726832,0.5,10562,-0.026189652,0.336944514,-0.11959654,0.220085231,0.220085231
234,6836,233,mexico. difficult,0.3,-1.138230465,232,0,0,0,mexico difficult,0.65947481,0.092982959,0.247542231,1,1,0,0,44,0,0,0,0,0,0,0,-0.386009281,-0.674021951,-0.626367474,195,-1.09071152,0.336481537,0,10563,-1.249720157,0.405607201,-1.268947077,0.284921587,0.284921587
235,6837,234,illegal immigrants. job loss. more crimes. school cost for immigrants,0.95,4.762158632,233,0,0,0,illegal immigrants job loss more crimes school cost for immigrants,0.306437612,0.564398078,0.12916431,2,2,0,0,390,0,0,2,2,0,0,0,1.610016864,1.068600093,1.238134889,91,1.303176579,0.357456775,2,10564,0.319759201,0.297064549,0.864650008,0.243601698,0.243601698
236,6838,235,terrorists entering the u.s. we have too many taxes as it is without supporting more people. i don't like the fact the some immigrants don't have to pay taxes for the first 5 years they are here. our schools are too crowded as it is.,0.95,5.715372544,234,0,1,0.333,terrorists entering the u.s. we have too many taxes as it is without supporting more people. i don't like the fact the some immigrants don't have to pay taxes for the first 5 years they are here. our schools are too crowded as it is.,0.129766247,0.478856443,0.39137731,2,2,0,1,211,0,0,2,2,0,0,0,1.917241827,2.164010965,2.362956362,262,1.714190871,0.475902563,2,10565,1.505829293,0.462600366,1.891963064,0.382205381,0.382205381
237,6839,236,illegals taking our jobs. free health care. free loaders. other countries dumping their unwanteds in our country,0.8,3.949161223,235,0,1,1,"illegals taking our jobs free health care free loaders other countries ""dumping"" their unwanteds in our country",0.125412544,0.658489235,0.216098221,2,2,1,2,215,0,0,2,2,0,0,0,1.321525259,1.34074243,1.455852426,109,2.199700545,0.513422842,2,10566,1.760652859,0.573961677,2.374390008,0.503341712,0.503341712
238,6840,237,s.s. or the lack of it. all the money the gov. spends on them,0.65,1.353878113,236,0,0,0.833,s.s. or the lack of it all the money the gov. spends on them,0.299815974,0.328221429,0.371962598,3,2,0,1,333,0,0,1,1,0,0,0,0.45614568,0.160455469,0.312676687,254,0.165514785,0.285805501,1,10567,0.480651679,0.318804445,0.374119123,0.217992268,0.217992268
239,6841,238,that there are different rules for people depending on the country they are coming from. westerns europeans and others from wealthy nations can easily enter the us but people from developing countries have a difficult time obtaining visas because too many people have abused the system (sneaking into the country; using a tourist visa to enter and staying illegally).,0.25,-2.197518579,237,0,1,0.5,that there are different rules for people depending on the country they are coming from. westerns europeans and others from wealthy nations can easily enter the us but people from developing countries have a difficult time obtaining visas because too many people have abused the system (sneaking into the country; using a tourist visa to enter and staying illegally).,0.494570217,0.129698693,0.375731091,1,1,0,1,45,0,0,0,1,1,1,1,-0.75004519,-0.521452573,-0.699345745,269,0.292405031,0.271557049,0.5,10568,0.108927385,0.293396813,0.243531911,0.208076373,0.208076373
240,6842,239,"the confusion over illegal vs legal immigrants. illegal immigration: will dregrade our nation heritage, ulimately weaking our strengths. increased costs to the public, for all services. crime increases, cultural division.",0.85,4.445716011,238,0,1,0.66667,"the confusion over ""illegal"" vs legal immigrants. illegal immigration: will dregrade our nation heritage, ulimately weaking our strengths. increased costs to the public, for all services. crime increases, cultural division.",0.399021184,0.525701423,0.075277394,2,2,1,0,330,0,0,2,2,0,0,1,1.494790067,0.363059929,0.844403772,278,1.383073737,0.353431921,2,10569,0.817634525,0.32453913,1.135498994,0.261401318,0.261401318
241,6843,240,"i think legal immigrants are great. i think the us should help other countries become better economically and safer places to live. we should work out a sensible,humanitarian and fair solution for the people & children that are here illegally. it isn't wise or safe to allow illegal immigration to continue as is.",0.2,-1.921245957,239,0,0,1,"i think legal immigrants are great. i think the us should help other countries become better economically and safer places to live. we should work out a sensible,humanitarian and fair solution for the people & children that are here illegally. it isn't wise or safe to allow illegal immigration to continue as is.",0.617514409,0.043408297,0.339077294,1,1,0,0,126,1,1,0,1,1,1,1,-0.651416034,-0.783445053,-0.67855173,134,-0.439979285,0.340846329,0.5,10570,0.151339847,0.288890728,-0.189220663,0.237408231,0.237408231
242,6844,241,"wide open borders that allow terrorists to enter at will increased costs of health care due to illegal immigrants taxing the hospital system talk of amnesty causing a greater influx of illegal immigrants on the other hand, tough immigration practices causing families to be torn apart when illegals are sent home prices rising dramatically due to the loss of inexpensive labor",0.8,3.998700101,240,0,1,1,"wide open borders that allow terrorists to enter at will increased costs of health care due to illegal immigrants taxing the hospital system talk of amnesty causing a greater influx of illegal immigrants on the other hand, tough immigration practices causing families to be torn apart when illegals are sent home prices rising dramatically due to the loss of inexpensive labor",0.300571677,0.643669148,0.055759175,2,2,0,0,135,1,0,2,2,1,1,0,1.344664405,1.30393913,1.428234066,335,1.783728484,0.428025816,2,10571,1.289250693,0.401265591,1.712648584,0.336579613,0.336579613
243,6845,242,more cost to me and america safety,0.65,1.38916066,241,0,1,1,more cost to me and america safety,0.292103142,0.529123734,0.178773124,2,2,0,0,357,0,0,1,1,0,0,0,0.462457615,0.593608107,0.562112739,201,-0.310726041,0.293605806,1,10572,0.011273992,0.320041909,-0.167160558,0.223036883,0.223036883
244,6846,243,"drain on the economy,displacement of american workers",0.75,2.365140423,242,0,0,0.333,"drain on the economy,displacement of american workers",0.411262859,0.373036502,0.21570064,1,1,0,0,407,0,0,1,1,0,0,0,0.796282549,0.0674368,0.402575215,43,0.905520036,0.352641796,1,10573,0.318390117,0.313019791,0.562429766,0.240977189,0.240977189
245,6847,244,people coming to this country without following the rules to do that,0.3,-0.895516583,243,0,0,0.833,people coming to this country without following the rules to do that,0.236249247,0.121391245,0.642359509,3,1,0,1,318,0,0,1,0,0,0,1,-0.302966745,-0.486868666,-0.418848854,222,-0.150601628,0.292327003,0.5,10574,-0.808012941,0.350223048,-0.392017213,0.224829793,0.224829793
246,6848,245,taxes going up jobs being taken away from our workers i am tried of the new breed not learning our english! when in rome do as the romans do.,0.7,2.362324174,244,0,1,1,taxes going up jobs being taken away from our workers i am tried of the new breed not learning our english! when in rome do as the romans do.,0.16438781,0.514189925,0.321422265,2,2,1,1,246,0,0,1,1,0,0,0,0.797529852,0.472695645,0.644492461,259,0.772771303,0.295177509,1,10575,0.633832494,0.307548331,0.737890762,0.220012164,0.220012164
247,6849,246,we need to stop illegal immigration,0.4,-0.753597928,245,0,0,1,we need to stop illegal immigration,0.778242077,0.088008985,0.133748938,1,1,1,1,178,0,0,0,1,0,0,0,-0.259869345,-0.14958513,-0.208897343,327,-0.475218747,0.301322541,0.5,10576,-1.059546417,0.360834692,-0.732404485,0.237349829,0.237349829
248,6850,247,it is out of control and nothing is really being done about it and im not sure anything can.,0.55,0.816184799,246,0,0,1,it is out of control and nothing is really being done about it and im not sure anything can.,0.253062919,0.224878644,0.522058437,3,1,0,0,300,0,0,0,1,0,0,0,0.27265669,-0.03354656,0.088084123,150,-0.368296411,0.2935091,0.5,10577,0.143546874,0.310046456,-0.115817513,0.221719615,0.221719615
