track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title,Type
116385,320000,0,,15.03.2015 15:58,,205,2,Hip-Hop,[811],"[811, 21]",,1169,,Attribution-Noncommercial-Share Alike 3.0 United States,840,,2,,[],Day dream,0
116386,320000,0,,15.03.2015 15:58,,236,0,Hip-Hop,[811],"[811, 21]",,577,,Attribution-Noncommercial-Share Alike 3.0 United States,415,,3,,[],Lord have mercy,0
116387,320000,0,,15.03.2015 15:58,,177,0,Hip-Hop,[811],"[811, 21]",,555,,Attribution-Noncommercial-Share Alike 3.0 United States,483,,4,,[],Lazy bones,0
116388,320000,0,,15.03.2015 15:58,,240,1,Hip-Hop,[811],"[811, 21]",,3123,,Attribution-Noncommercial-Share Alike 3.0 United States,2204,,5,,[],Electronica 3,0
116389,320000,0,,15.03.2015 15:58,,214,1,Hip-Hop,[811],"[811, 21]",,1784,,Attribution-Noncommercial-Share Alike 3.0 United States,1416,,6,,[],My heart beats to the break,0
116390,320000,0,,15.03.2015 15:58,,300,0,Hip-Hop,[811],"[811, 21]",,2499,,Attribution-Noncommercial-Share Alike 3.0 United States,2080,,7,,[],Jazz soul,0
116391,320000,0,,15.03.2015 15:58,,235,1,Hip-Hop,[811],"[811, 21]",,824,,Attribution-Noncommercial-Share Alike 3.0 United States,526,,8,,[],Seventeen,0
116405,320000,0,,15.03.2015 17:26,,303,1,Hip-Hop,[811],"[811, 21]",,1120,,Attribution-Noncommercial-Share Alike 3.0 United States,730,,1,,[],It could be so nice (feat Chris Scott),0
116406,320000,0,,15.03.2015 17:26,,201,2,Hip-Hop,[811],"[811, 21]",,802,,Attribution-Noncommercial-Share Alike 3.0 United States,606,,2,,[],Like this (feat Life Shows),0
116407,320000,0,,15.03.2015 17:26,,212,2,Hip-Hop,[811],"[811, 21]",,1829,,Attribution-Noncommercial-Share Alike 3.0 United States,1305,,3,,[],Dub step next left (feat Tom Wilkinson),0
116408,320000,0,,15.03.2015 17:26,,279,2,Hip-Hop,[811],"[811, 21]",,1071,,Attribution-Noncommercial-Share Alike 3.0 United States,711,,4,,[],Clubfunk,0
118563,320000,0,,28.04.2015 10:18,,233,2,Hip-Hop,[21],[21],,1276,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,945,,13,,[],Elgin Street,0
118565,320000,0,,28.04.2015 10:19,,204,2,Hip-Hop,[21],[21],,329,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,239,,2,,[],Fred Trickers,0
118566,320000,0,,28.04.2015 10:19,,335,2,Hip-Hop,[21],[21],,479,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,376,,3,,[],"Old School My School (Featuring CM aka Creative, C-Doc, 34Pro & Kat Wahamaa)",0
118567,320000,0,,28.04.2015 10:19,,232,2,Hip-Hop,[21],[21],,357,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,231,,4,,[],As Good As Something Really Good,0
118568,320000,0,,28.04.2015 10:19,,249,2,Hip-Hop,[21],[21],,293,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,202,,5,,[],Bad Meaning Bad (Featuring Long John & Marphex),0
118569,320000,0,,28.04.2015 10:19,,205,4,Hip-Hop,[21],[21],,2634,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2082,,6,,[],Hey You Guys,0
118570,320000,0,,28.04.2015 10:19,,274,2,Hip-Hop,[21],[21],,344,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,243,,7,,[],"Your Move (Featuring 34Pro, Highsnow & KFC)",0
118571,320000,0,,28.04.2015 10:19,,283,3,Hip-Hop,[21],[21],,356,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,271,,8,,[],Create Something Great (Featuring 34Pro),0
118572,320000,0,,28.04.2015 10:19,,159,3,Hip-Hop,[21],[21],,620,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,499,,9,,[],PS Love Always,0
118573,320000,0,,28.04.2015 10:19,,237,2,Hip-Hop,[21],[21],,502,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,395,,10,,[],Mars Burns,0
118574,320000,0,,28.04.2015 10:19,,144,2,Hip-Hop,[21],[21],,530,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,440,,11,,[],Sea And Pea,0
118575,320000,0,,28.04.2015 10:19,,169,2,Hip-Hop,[21],[21],,782,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,677,,12,,[],Eat Some Cake,0
118576,320000,0,,28.04.2015 10:19,,155,2,Hip-Hop,[21],[21],,719,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,578,,14,,[],Tonight You Belong To Me (Featuring Kat Wahamaa),0
118577,320000,0,,28.04.2015 10:19,,369,2,Hip-Hop,[21],[21],,904,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,748,,15,,[],Aluminatti (Featuring Long John),0
118578,320000,0,,28.04.2015 10:21,,175,3,Hip-Hop,[21],[21],,1404,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1179,,1,,[],C-N-P Enuff,0
118634,320000,0,,1.05.2015 16:09,,49,3,Hip-Hop,[21],[21],,2901,,Attribution-ShareAlike,2623,,1,,[],Slipping Into Mystery,0
118635,224000,0,,1.05.2015 16:09,,230,5,Hip-Hop,[21],[21],,3227,,Attribution-ShareAlike,2673,,2,,[],Rocket Into The Future,0
118636,320000,0,,1.05.2015 16:09,,200,1,Hip-Hop,[21],[21],,1418,,Attribution-ShareAlike,1175,,3,,[],Sound Perception,0
118637,320000,0,,1.05.2015 16:09,,235,2,Hip-Hop,[21],[21],,1582,,Attribution-ShareAlike,1286,,4,,[],A Mess These Days,0
118638,224000,0,,1.05.2015 16:09,,182,7,Hip-Hop,[21],[21],,8997,,Attribution-ShareAlike,7737,,5,,[],Soul Hip Hop,0
118639,320000,0,,1.05.2015 16:09,,157,4,Hip-Hop,[21],[21],,2168,,Attribution-ShareAlike,1422,,6,,[],Microphone City,0
118640,320000,0,,1.05.2015 16:09,,373,8,Hip-Hop,[21],[21],,3197,,Attribution-ShareAlike,2675,,7,,[],Mance Daster,0
118641,224000,0,,1.05.2015 16:09,,305,11,Hip-Hop,[21],[21],,3906,,Attribution-ShareAlike,3065,,8,,[],The Beat Influence,0
118642,224000,0,,1.05.2015 16:09,,54,4,Hip-Hop,[21],[21],,5662,,Attribution-ShareAlike,5275,,9,,[],Quick Break (Don't Be A Gangster),0
118643,320000,0,,1.05.2015 16:09,,257,3,Hip-Hop,[21],[21],,2192,,Attribution-ShareAlike,1668,,10,,[],The Skies Don't Lie! (But I Does),0
118644,320000,0,,1.05.2015 16:09,,243,11,Hip-Hop,[21],[21],,2680,,Attribution-ShareAlike,2107,,11,,[],Reigning Fire,0
118645,192000,0,,1.05.2015 16:10,,199,4,Hip-Hop,[21],[21],,3098,,Attribution-ShareAlike,2608,,12,,[],The Power of Flight,0
118646,224000,0,,1.05.2015 16:10,,330,5,Hip-Hop,[21],[21],,4705,,Attribution-ShareAlike,4031,,13,,[],Gloriful,0
118647,320000,0,,1.05.2015 16:10,,218,3,Hip-Hop,[21],[21],,3948,,Attribution-ShareAlike,3510,,14,,[],1024^8,0
118648,224000,0,,1.05.2015 16:10,,272,5,Hip-Hop,[21],[21],,3678,,Attribution-ShareAlike,3205,,15,,[],Straight to Heaven,0
119938,178304,0,,20.05.2015 15:02,,161,3,Hip-Hop,"[21, 539]","[539, 21]",,5028,,Attribution-ShareAlike,3960,,1,,[],Showtime,0
119939,164668,0,,20.05.2015 15:02,,241,2,Hip-Hop,"[21, 539]","[539, 21]",,5127,,Attribution-ShareAlike,4220,,2,,[],Riding Music,0
119940,186683,0,,20.05.2015 15:02,,202,6,Hip-Hop,"[21, 539]","[539, 21]",,5365,,Attribution-ShareAlike,4295,,3,,[],Be Yourself,0
119941,188362,0,,20.05.2015 15:02,,235,8,Hip-Hop,"[21, 539]","[539, 21]",,7749,,Attribution-ShareAlike,5904,,4,,[],Winners,0
119942,181273,0,,20.05.2015 15:02,,164,13,Hip-Hop,"[21, 539]","[539, 21]",,9165,,Attribution-ShareAlike,7832,,5,,[],Goals,0
119963,320000,0,,21.05.2015 08:29,,335,2,Hip-Hop,[21],[21],,402,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,313,,1,,[],"Old School My School (Album Version) (Featuring CM aka Creative, C-Doc, 34Pro & Kat Wahamaa)",0
119964,320000,0,,21.05.2015 08:29,,337,2,Hip-Hop,[21],[21],,260,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,200,,2,,[],Old School My School (School's IN Mixx) (Featuring CM aka Creative And The Impossebulls),0
119965,320000,0,,21.05.2015 08:29,,311,2,Hip-Hop,[21],[21],,273,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,191,,3,,[],Old School My School (Afterschool Speshul Mixx) (Featuring CM aka Creative And The Impossebulls),0
119966,320000,0,,21.05.2015 08:29,,234,2,Hip-Hop,[21],[21],,262,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,171,,4,,[],"Old School My School (Canyons In The Mist Mixx) (Featuring CM aka Creative, C-Doc & 34Pro)",0
119967,320000,0,,21.05.2015 08:29,,313,2,Hip-Hop,[21],[21],,320,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,245,,5,,[],"Old School My School (Seaview Mixx) (Featuring CM aka Creative, C-Doc, 34Pro & Kat Wahamaa)",0
119968,320000,0,,21.05.2015 08:29,,313,2,Hip-Hop,[21],[21],,286,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,215,,6,,[],"Old School My School (FW Howay Mixx) (Featuring CM aka Creative, C-Doc, 34Pro & Kat Wahamaa)",0
119969,320000,0,,21.05.2015 08:29,,202,2,Hip-Hop,[21],[21],,368,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,271,,7,,[],"Old School My School (Late Knights Mixx) (Featuring CM aka Creative, C-Doc & 34Pro)",0
119970,320000,0,,21.05.2015 08:29,,351,2,Hip-Hop,[21],[21],,919,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,749,,8,,[],Old School My School (School's INstrumental Mixx),0
119971,320000,0,,21.05.2015 08:29,,101,2,Hip-Hop,[21],[21],,988,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,757,,9,,[],Afterschool Speshul Bonus Beats,0
119972,320000,0,,21.05.2015 08:29,,335,5,Hip-Hop,[21],[21],,798,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,599,,10,,[],Old School My School (Album Version Instrumental),0
119973,320000,0,,21.05.2015 08:29,,335,2,Hip-Hop,[21],[21],,694,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,577,,11,,[],"Old School My School (Acapella) (Featuring CM aka Creative, C-Doc, 34Pro & Kat Wahamaa)",0
119974,320000,0,,21.05.2015 08:43,,206,3,Hip-Hop,[21],[21],,761,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,588,,1,,[],Hey You Guys (Album Version),0
119975,320000,0,,21.05.2015 08:43,,184,2,Hip-Hop,[21],[21],,350,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,283,,2,,[],Hey You Guys (My Guys Mixx),0
119976,320000,0,,21.05.2015 08:43,,131,2,Hip-Hop,[21],[21],,522,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,443,,3,,[],Hey You Guys (Sloth Cause Mixx),0
119977,320000,0,,21.05.2015 08:43,,186,2,Hip-Hop,[21],[21],,700,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,590,,4,,[],Hey You Guys (Electric Underground Mixx),0
119978,320000,0,,21.05.2015 08:44,,231,5,Hip-Hop,[21],[21],,1435,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1087,,5,,[],Hey You Guys (Album Instrumental),0
119979,320000,0,,21.05.2015 08:44,,153,3,Hip-Hop,[21],[21],,1440,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1294,,6,,[],Hey You Guys (Acapella),0
119985,320000,0,,21.05.2015 09:37,,193,4,Hip-Hop,[21],[21],,1688,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1365,,4,,[],Director's Cut,0
119986,320000,0,,21.05.2015 09:37,,168,7,Hip-Hop,[21],[21],,1137,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,882,,2,,[],The 1 Upper,0
119987,320000,0,,21.05.2015 09:37,,190,2,Hip-Hop,[21],[21],,1315,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1094,,3,,[],Even Your Girl,0
119988,320000,0,,21.05.2015 09:37,,157,17,Hip-Hop,[21],[21],,4119,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,3488,,5,,[],Spot Rockers,0
119989,320000,0,,21.05.2015 09:37,,180,5,Hip-Hop,[21],[21],,1415,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1105,,6,,[],Number 1 Good Time Rap Song,0
119990,320000,0,,21.05.2015 09:37,,150,2,Hip-Hop,[21],[21],,1356,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1159,,7,,[],Stupid Fresh Rhymes (Party Tape '88),0
119991,320000,0,,21.05.2015 09:37,,209,2,Hip-Hop,[21],[21],,1935,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1393,,8,,[],You Lost On Price Is Right,0
119992,320000,0,,21.05.2015 09:37,,216,4,Hip-Hop,[21],[21],,2734,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1903,,9,,[],Kids Say The Darndest Things,0
119993,320000,0,,21.05.2015 09:37,,170,3,Hip-Hop,[21],[21],,2040,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1853,,10,,[],ET The Extra Testicle,0
119994,320000,0,,21.05.2015 09:37,,135,4,Hip-Hop,[21],[21],,4517,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,4007,,11,,[],Bird Up!,0
119995,320000,0,,21.05.2015 09:37,,5,3,Hip-Hop,[21],[21],,4565,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,4214,,1,,[],Gimme That Tape!,0
121312,247868,0,,12.06.2015 20:35,,190,4,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,3474,,Attribution,2621,,1,,[],cloud cover,0
121313,243127,0,,12.06.2015 20:35,,220,2,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,2695,,Attribution,1853,,2,,[],zentropa,0
121314,243592,0,,12.06.2015 20:35,,241,2,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,3676,,Attribution,2702,,3,,[],anxiety,0
121315,215458,0,,12.06.2015 20:35,,218,2,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,2414,,Attribution,1570,,4,,[],sollerod fascists,0
121316,215797,0,,12.06.2015 20:35,,122,2,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,3438,,Attribution,2669,,5,,[],prometheus,0
121317,212516,0,,12.06.2015 20:35,,199,3,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,3056,,Attribution,2079,,6,,[],return to malice,0
121318,241837,0,,12.06.2015 20:36,,212,1,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,3460,,Attribution,2541,,7,,[],something brewing,0
121319,247577,0,,12.06.2015 20:36,,201,3,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,5002,,Attribution,3906,,8,,[],the monorail,0
121320,252017,0,,12.06.2015 20:36,,176,5,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,4995,,Attribution,3822,,9,,[],goldheart,0
121321,252135,0,,12.06.2015 20:36,,212,3,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,5440,,Attribution,3994,,10,,[],annabelle,0
121322,243672,0,,12.06.2015 20:36,,163,3,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,6603,,Attribution,5486,,11,,[],crumbs,0
121323,241450,0,,12.06.2015 20:36,,229,1,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,10112,,Attribution,8538,,12,,[],idiotik,0
121324,287972,0,,12.06.2015 20:36,,31,2,Hip-Hop,"[100, 539, 811]","[811, 539, 100, 21]",,11921,,Attribution,10691,,13,,[],pathetic at best,0
123147,192000,0,,30.07.2015 15:32,,211,5,Hip-Hop,"[21, 539]","[539, 21]",,8286,,Attribution,7463,,0,,[],One Million Ways,0
123438,256000,0,,6.08.2015 18:00,,289,2,Hip-Hop,"[21, 100, 539]","[539, 100, 21]",,2988,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2498,,3,,[],Mustard Sally,0
123439,256000,0,,6.08.2015 18:00,,250,4,Hip-Hop,"[21, 100, 539]","[539, 100, 21]",,3014,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2495,,4,,[],Permission,0
123440,256000,0,,6.08.2015 18:00,,186,3,Hip-Hop,"[21, 100, 539]","[539, 100, 21]",,4283,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,3598,,2,,[],Staring At The Sun,0
123441,256000,0,,6.08.2015 18:00,,156,15,Hip-Hop,"[21, 100, 539]","[539, 100, 21]",,5784,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,4818,,5,,[],Thrashin,0
123442,256000,0,,6.08.2015 18:00,,264,8,Hip-Hop,"[21, 100, 539]","[539, 100, 21]",,6439,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,5662,,1,,[],Wheels Of Fortune (411),0
123596,320000,0,,12.08.2015 10:04,,190,2,Hip-Hop,[21],[21],,222,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,156,,1,,[],"The 1 Upper (12"" Mixx)",0
123597,320000,0,,12.08.2015 10:04,,150,2,Hip-Hop,[21],[21],,224,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,165,,2,,[],The 1 Upper (Do Me Remix),0
123598,320000,0,,12.08.2015 10:04,,196,2,Hip-Hop,[21],[21],,176,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,123,,3,,[],The 1 Upper (Wildcat Mixx),0
123599,320000,0,,12.08.2015 10:04,,185,2,Hip-Hop,[21],[21],,219,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,167,,4,,[],The 1 Upper (CrashCourse Mixx),0
123600,320000,0,,12.08.2015 10:04,,188,2,Hip-Hop,[21],[21],,664,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,389,,5,,[],"The 1 Upper (12"" Instrumental)",0
123601,320000,0,,12.08.2015 10:04,,73,3,Hip-Hop,[21],[21],,362,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,291,,6,,[],The 1 Upper (BreakBeat Mixx),0
123602,320000,0,,12.08.2015 10:16,,199,2,Hip-Hop,[21],[21],,253,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,169,,1,,[],"Spot Rockers (12"" Mixx)",0
123603,320000,0,,12.08.2015 10:16,,157,3,Hip-Hop,[21],[21],,187,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,123,,2,,[],Spot Rockers (Doc's 2-Live Mixx),0
123604,320000,0,,12.08.2015 10:16,,181,2,Hip-Hop,[21],[21],,210,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,142,,3,,[],Spot Rockers (Extra Pint Mixx),0
123605,320000,0,,12.08.2015 10:16,,271,2,Hip-Hop,[21],[21],,967,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,718,,4,,[],"Number 1 Good Time Rap Song (Extended 12"" Mixx)",0
123606,320000,0,,12.08.2015 10:16,,196,2,Hip-Hop,[21],[21],,229,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,152,,5,,[],Spot Rockers (Cuervo Gold Mix),0
123607,320000,0,,12.08.2015 10:16,,144,2,Hip-Hop,[21],[21],,261,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,186,,6,,[],Spot Rockers (Gotcha Man Mix),0
123608,320000,0,,12.08.2015 10:16,,207,2,Hip-Hop,[21],[21],,714,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,616,,7,,[],Kids Say The Darndest Things (Bedtime Mixx),0
123609,320000,0,,12.08.2015 10:16,,182,3,Hip-Hop,[21],[21],,1474,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1153,,8,,[],"Spot Rockers (12"" Instrumental)",0
123610,320000,0,,12.08.2015 10:16,,189,2,Hip-Hop,[21],[21],,1212,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,817,,9,,[],Spot Rockers (Doc's 2-Live Instrumental),0
123611,320000,0,,12.08.2015 10:16,,199,3,Hip-Hop,[21],[21],,1087,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,786,,10,,[],Spot Rockers (Cuervo Gold Instrumental),0
123612,320000,0,,12.08.2015 10:16,,158,2,Hip-Hop,[21],[21],,382,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,306,,11,,[],Spot Rockers (Blank Mixx),0
123613,320000,0,,12.08.2015 10:26,,60,2,Hip-Hop,[21],[21],,359,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,285,,1,,[],The 1 Upper (84 Mixx),0
123614,320000,0,,12.08.2015 10:26,,251,6,Hip-Hop,[21],[21],,1871,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1331,,2,,[],Number 1 Good Time Rap Song (A Mixx for '86),0
123615,320000,0,,12.08.2015 10:26,,152,2,Hip-Hop,[21],[21],,449,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,366,,3,,[],Spot Rockers (Snot 2 Mixx),0
123616,320000,0,,12.08.2015 10:26,,205,2,Hip-Hop,[21],[21],,296,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,229,,4,,[],Even Your Girl (5 Of Spades Mixx),0
123617,320000,0,,12.08.2015 10:26,,199,2,Hip-Hop,[21],[21],,399,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,311,,5,,[],ET (Special Person Entering The World Egg Yolks Mixx),0
123618,320000,0,,12.08.2015 10:26,,193,2,Hip-Hop,[21],[21],,448,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,357,,6,,[],Director's Cut (Alan Smithee Mixx),0
123619,320000,0,,12.08.2015 10:26,,152,3,Hip-Hop,[21],[21],,904,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,752,,7,,[],Spot Rockers (Snot Rockets Mixx),0
123620,320000,0,,12.08.2015 10:26,,199,2,Hip-Hop,[21],[21],,1017,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,733,,8,,[],Even Your Girl (This Wide Mixx),0
123640,320000,0,,12.08.2015 11:15,,184,2,Hip-Hop,[21],[21],,1201,,Attribution-NonCommercial-ShareAlike,1003,,1,,[],Solitude,0
123641,320000,0,,12.08.2015 11:15,,141,4,Hip-Hop,[21],[21],,2298,,Attribution-NonCommercial-ShareAlike,2002,,2,,[],Pop Tart,0
123642,320000,0,,12.08.2015 11:15,,93,1,Hip-Hop,[21],[21],,1277,,Attribution-NonCommercial-ShareAlike,1086,,3,,[],These Dreams And Shit,0
123643,320000,0,,12.08.2015 11:15,,109,2,Hip-Hop,[21],[21],,1549,,Attribution-NonCommercial-ShareAlike,1098,,4,,[],54%,0
123644,320000,0,,12.08.2015 11:15,,75,1,Hip-Hop,[21],[21],,1383,,Attribution-NonCommercial-ShareAlike,1188,,5,,[],She's a man?,0
123645,320000,0,,12.08.2015 11:15,,116,2,Hip-Hop,[21],[21],,1501,,Attribution-NonCommercial-ShareAlike,1251,,6,,[],Simon Pegg,0
123646,320000,0,,12.08.2015 11:24,,236,4,Hip-Hop,[21],[21],,1443,,Attribution-NonCommercial-ShareAlike,1090,,1,,[],Side A: CanEye / Like It 2 / blocSonic (Oh Isht!),0
123647,320000,0,,12.08.2015 11:24,,238,2,Hip-Hop,[21],[21],,1646,,Attribution-NonCommercial-ShareAlike,1370,,2,,[],Side B: Hall Of Dope / Chaos On The One (Part 2) / Old Snow,0
123964,256000,0,,21.08.2015 14:45,,259,14,Hip-Hop,"[21, 539]","[539, 21]",,7061,,Attribution,5361,,1,,[],5.11.2015,0
123965,256000,0,,21.08.2015 14:45,,206,17,Hip-Hop,"[21, 539]","[539, 21]",,6171,,Attribution,4417,,2,,[],Freestlye 30,0
123966,256000,0,,21.08.2015 14:45,,263,10,Hip-Hop,"[21, 539]","[539, 21]",,6175,,Attribution,4831,,3,,[],Bruce Wayne,0
123967,256000,0,,21.08.2015 14:45,,47,3,Hip-Hop,"[21, 539]","[539, 21]",,4745,,Attribution,4145,,4,,[],Chords,0
123968,256000,0,,21.08.2015 14:45,,210,5,Hip-Hop,"[21, 539]","[539, 21]",,3965,,Attribution,3018,,5,,[],Michael Van Allen,0
123969,256000,0,,21.08.2015 14:45,,263,7,Hip-Hop,"[21, 539]","[539, 21]",,4712,,Attribution,3590,,6,,[],Ric Flair,0
123970,256000,0,,21.08.2015 14:45,,270,8,Hip-Hop,"[21, 539]","[539, 21]",,4416,,Attribution,3346,,7,,[],Agoge,0
123971,256000,0,,21.08.2015 14:45,,181,10,Hip-Hop,"[21, 539]","[539, 21]",,6061,,Attribution,4515,,8,,[],Freestyle 32,0
123972,320000,0,,21.08.2015 14:45,,249,6,Hip-Hop,"[21, 539]","[539, 21]",,5227,,Attribution,4174,,9,,[],Awkward Romance,0
123973,256000,0,,21.08.2015 14:45,,261,9,Hip-Hop,"[21, 539]","[539, 21]",,5016,,Attribution,3823,,10,,[],Ric Flair 1.5,0
123974,256000,0,,21.08.2015 14:45,,309,9,Hip-Hop,"[21, 539]","[539, 21]",,6152,,Attribution,4952,,11,,[],Everything New (2015),0
123975,256000,0,,21.08.2015 14:45,,216,16,Hip-Hop,"[21, 539]","[539, 21]",,8654,,Attribution,6776,,12,,[],AYYYYYYYYYYYYYY,0
123976,256000,0,,21.08.2015 14:45,,282,9,Hip-Hop,"[21, 539]","[539, 21]",,6099,,Attribution,4808,,13,,[],Big Gete Star,0
123977,256000,6,,21.08.2015 14:45,,227,10,Hip-Hop,"[21, 539]","[539, 21]",,9126,,Attribution,7309,,14,,[],Freestyle 33,0
123978,256000,0,,21.08.2015 14:45,,226,22,Hip-Hop,"[21, 539]","[539, 21]",,11476,,Attribution,8908,,15,,[],"Fuck Yall, Im Goin Pop",0
123979,256000,0,,21.08.2015 14:45,,150,11,Hip-Hop,"[21, 539]","[539, 21]",,9949,,Attribution,8537,,16,,[],Moments,0
123980,256000,0,,21.08.2015 14:45,,206,22,Hip-Hop,"[21, 539]","[539, 21]",,12440,,Attribution,9653,,17,,[],Ric Flair 2,0
123981,266089,0,,21.08.2015 18:31,,271,6,Hip-Hop,[21],[21],,6877,,Attribution-Noncommercial-Share Alike 3.0 United States,826,,1,,[],Shine Bright,0
123982,260064,0,,21.08.2015 18:31,,247,1,Hip-Hop,[21],[21],,474,,Attribution-Noncommercial-Share Alike 3.0 United States,329,,2,,[],The Caged Bird Sings,0
123983,264059,0,,21.08.2015 18:31,,250,1,Hip-Hop,[21],[21],,369,,Attribution-Noncommercial-Share Alike 3.0 United States,241,,3,,[],Complete,0
123984,270286,0,,21.08.2015 18:31,,270,0,Hip-Hop,[21],[21],,440,,Attribution-Noncommercial-Share Alike 3.0 United States,251,,4,,[],Ricochet Syllables feat. Zumbi of Zion I,0
123985,261083,0,,21.08.2015 18:31,,272,1,Hip-Hop,[21],[21],,587,,Attribution-Noncommercial-Share Alike 3.0 United States,433,,5,,[],Crowd Control,0
123986,274530,0,,21.08.2015 18:31,,258,0,Hip-Hop,[21],[21],,1800,,Attribution-Noncommercial-Share Alike 3.0 United States,1587,,6,,[],Dreaming of Banjos,0
